,SHD,predicted edges,FDR
0,49,50,0.76
1,199,400,0.915
2,199,400,0.915
3,199,400,0.915
4,199,400,0.915
5,199,400,0.915
6,199,400,0.915
7,199,400,0.915
8,199,400,0.915
9,199,400,0.915
10,199,400,0.915
11,199,400,0.915
12,199,400,0.915
13,199,400,0.915
14,199,400,0.915
15,199,400,0.915
16,199,400,0.915
17,199,400,0.915
18,199,400,0.915
19,199,400,0.915
20,199,400,0.915
21,199,400,0.915
22,199,400,0.915
23,199,400,0.915
24,199,400,0.915
25,199,400,0.915
26,199,400,0.915
27,199,400,0.915
28,199,400,0.915
29,199,400,0.915
30,199,400,0.915
31,199,400,0.915
32,199,400,0.915
33,199,400,0.915
34,199,400,0.915
35,199,400,0.915
36,199,400,0.915
