,SHD,predicted edges,FDR
0,37,19,0.47368421052631576
1,31,35,0.42857142857142855
2,29,37,0.40540540540540543
3,28,36,0.3888888888888889
4,29,33,0.3939393939393939
5,31,34,0.4411764705882353
6,29,34,0.4117647058823529
7,34,41,0.4878048780487805
8,34,41,0.4878048780487805
9,37,44,0.5227272727272727
10,37,44,0.5227272727272727
11,37,46,0.5217391304347826
12,39,46,0.5434782608695652
13,38,43,0.5348837209302325
14,38,43,0.5348837209302325
15,38,43,0.5348837209302325
16,40,45,0.5555555555555556
17,41,48,0.5625
18,45,50,0.6
19,46,51,0.6078431372549019
20,43,47,0.574468085106383
21,46,50,0.6
22,44,46,0.5869565217391305
23,45,47,0.5957446808510638
