,SHD,predicted edges,FDR
0,49,66,0.696969696969697
1,47,60,0.7
2,40,53,0.6415094339622641
3,39,52,0.6346153846153846
4,41,54,0.6481481481481481
5,45,57,0.6842105263157895
6,45,57,0.6842105263157895
7,44,56,0.6785714285714286
8,46,52,0.7115384615384616
9,41,47,0.6808510638297872
10,41,47,0.6808510638297872
11,41,49,0.673469387755102
12,43,49,0.6938775510204082
13,43,47,0.7021276595744681
14,43,47,0.7021276595744681
15,38,43,0.6744186046511628
16,38,41,0.6829268292682927
17,37,40,0.675
18,37,39,0.6666666666666666
19,36,38,0.6578947368421053
20,33,35,0.6285714285714286
21,32,30,0.6333333333333333
22,35,34,0.6764705882352942
23,32,30,0.6333333333333333
24,32,31,0.6451612903225806
