,SHD,predicted edges,FDR
0,84,68,0.8382352941176471
1,84,72,0.8194444444444444
2,79,65,0.8153846153846154
3,75,53,0.8301886792452831
4,62,38,0.7894736842105263
5,55,38,0.7105263157894737
6,52,35,0.6857142857142857
7,51,34,0.6764705882352942
8,52,35,0.6857142857142857
9,49,32,0.65625
10,47,32,0.625
11,47,30,0.6333333333333333
12,45,28,0.6071428571428571
13,44,27,0.5925925925925926
14,44,25,0.6
15,40,23,0.5217391304347826
16,38,23,0.4782608695652174
17,38,23,0.4782608695652174
18,39,22,0.5
19,41,22,0.5454545454545454
20,40,21,0.5238095238095238
21,38,18,0.4444444444444444
22,38,18,0.4444444444444444
23,38,18,0.4444444444444444
24,39,15,0.4666666666666667
25,40,16,0.5
