,SHD,predicted edges,FDR
0,1053,1262,0.9690966719492868
1,1019,1161,0.967269595176572
2,984,1078,0.9684601113172542
3,928,974,0.971252566735113
4,869,881,0.9761634506242906
5,514,501,0.9760479041916168
6,972,1060,0.9669811320754716
7,909,956,0.9665271966527197
8,868,893,0.9686450167973124
9,460,450,0.9711111111111111
10,129,140,0.8285714285714286
11,356,340,0.9705882352941176
12,118,118,0.8389830508474576
13,592,595,0.9680672268907563
14,548,552,0.9637681159420289
15,315,322,0.9316770186335404
16,57,69,0.6521739130434783
17,40,54,0.5370370370370371
18,41,55,0.5454545454545454
19,42,56,0.5535714285714286
20,44,58,0.5689655172413793
21,44,58,0.5689655172413793
22,43,57,0.5614035087719298
23,40,56,0.5357142857142857
24,42,54,0.5555555555555556
25,40,52,0.5384615384615384
26,40,56,0.5357142857142857
27,40,52,0.5384615384615384
28,39,53,0.5283018867924528
29,39,53,0.5283018867924528
