,SHD,predicted edges,FDR
0,37,60,0.5833333333333334
1,430,675,0.9644444444444444
2,422,637,0.9638932496075353
3,415,598,0.9682274247491639
4,409,570,0.9666666666666667
5,403,532,0.9642857142857143
6,396,506,0.9624505928853755
7,389,473,0.9640591966173362
8,382,448,0.9642857142857143
9,370,409,0.9657701711491442
10,354,373,0.967828418230563
11,341,349,0.9656160458452722
12,313,316,0.9651898734177216
13,408,612,0.9673202614379085
14,404,584,0.9657534246575342
15,400,558,0.96415770609319
16,395,535,0.9626168224299065
17,391,509,0.962671905697446
18,383,480,0.9645833333333333
19,379,455,0.9648351648351648
20,359,405,0.9629629629629629
21,341,367,0.9645776566757494
22,320,329,0.9635258358662614
23,234,231,0.9567099567099567
24,327,356,0.9550561797752809
25,313,327,0.9602446483180428
26,310,318,0.9591194968553459
27,127,115,0.9565217391304348
28,72,57,0.8947368421052632
29,304,307,0.9739413680781759
30,287,280,0.975
31,210,201,0.9751243781094527
32,270,270,0.9666666666666667
33,195,182,0.9725274725274725
34,334,335,0.9761194029850746
35,245,228,0.9956140350877193
36,158,143,0.9790209790209791
37,316,328,0.9664634146341463
38,257,259,0.9575289575289575
39,262,262,0.9541984732824428
40,245,239,0.9665271966527197
41,174,161,0.968944099378882
42,115,101,0.9504950495049505
43,126,112,0.9553571428571429
44,119,103,0.9611650485436893
45,114,96,0.96875
46,114,97,0.9690721649484536
47,294,292,0.9726027397260274
48,295,284,0.9859154929577465
49,210,201,0.9751243781094527
