,SHD,predicted edges,FDR
0,84,117,0.6410256410256411
1,1270,2500,0.976
2,1270,2500,0.976
3,1270,2500,0.976
4,1270,2500,0.976
5,1270,2500,0.976
6,1270,2500,0.976
7,1270,2500,0.976
8,1270,2500,0.976
9,1270,2500,0.976
10,1270,2500,0.976
11,1270,2500,0.976
12,1270,2500,0.976
13,1270,2500,0.976
14,1270,2500,0.976
15,1270,2500,0.976
16,1270,2500,0.976
17,1270,2500,0.976
18,1270,2500,0.976
19,1270,2500,0.976
20,1270,2500,0.976
21,1270,2500,0.976
22,1270,2500,0.976
23,1270,2500,0.976
24,1270,2500,0.976
25,1270,2500,0.976
26,1270,2500,0.976
27,1270,2500,0.976
28,1270,2500,0.976
29,1270,2500,0.976
30,1270,2500,0.976
31,1270,2500,0.976
32,1270,2500,0.976
33,1270,2500,0.976
34,1270,2500,0.976
35,1270,2500,0.976
36,1270,2500,0.976
37,1270,2500,0.976
38,1270,2500,0.976
39,1270,2500,0.976
40,1270,2500,0.976
41,1270,2500,0.976
42,1270,2500,0.976
43,1270,2500,0.976
44,1270,2500,0.976
45,1270,2500,0.976
46,1270,2500,0.976
47,1270,2500,0.976
48,1270,2500,0.976
49,1270,2500,0.976
