,SHD,predicted edges,FDR
0,186,355,0.8873239436619719
1,186,354,0.8870056497175142
2,185,350,0.8857142857142857
3,185,341,0.8856304985337243
4,185,334,0.8892215568862275
5,186,333,0.8858858858858859
6,185,321,0.8847352024922118
7,183,312,0.8846153846153846
8,180,297,0.8855218855218855
9,178,288,0.8854166666666666
10,175,274,0.8832116788321168
11,168,248,0.8709677419354839
12,162,232,0.8663793103448276
13,190,400,0.885
14,190,400,0.885
15,190,400,0.885
16,190,400,0.885
17,190,400,0.885
18,190,400,0.885
19,190,400,0.885
20,190,400,0.885
21,190,400,0.885
22,190,400,0.885
23,190,400,0.885
24,190,400,0.885
25,190,400,0.885
26,190,400,0.885
