,SHD,predicted edges,FDR
0,24,11,0.2727272727272727
1,22,11,0.18181818181818182
2,21,14,0.21428571428571427
3,21,14,0.21428571428571427
4,23,14,0.2857142857142857
5,23,14,0.2857142857142857
6,22,15,0.26666666666666666
7,19,16,0.1875
8,19,16,0.1875
9,20,17,0.23529411764705882
10,20,17,0.23529411764705882
11,20,17,0.23529411764705882
12,20,17,0.23529411764705882
13,20,17,0.23529411764705882
14,20,17,0.23529411764705882
15,20,17,0.23529411764705882
16,20,17,0.23529411764705882
17,20,17,0.23529411764705882
18,20,17,0.23529411764705882
19,20,17,0.23529411764705882
20,20,17,0.23529411764705882
21,21,16,0.25
