,SHD,predicted edges,FDR
0,36,58,0.5689655172413793
1,409,643,0.9440124416796267
2,401,583,0.9485420240137221
3,392,541,0.9463955637707948
4,385,501,0.9461077844311377
5,377,466,0.944206008583691
6,369,427,0.9508196721311475
7,342,373,0.9463806970509383
8,313,321,0.9501557632398754
9,300,327,0.9418960244648318
10,193,211,0.909952606635071
11,165,167,0.9101796407185628
12,173,171,0.9239766081871345
13,374,527,0.9335863377609108
14,367,495,0.9393939393939394
15,356,452,0.9358407079646017
16,348,413,0.9346246973365617
17,325,370,0.9324324324324325
18,297,316,0.9367088607594937
19,290,299,0.9464882943143813
20,168,159,0.949685534591195
21,411,584,0.946917808219178
22,406,540,0.9518518518518518
23,398,499,0.9498997995991983
24,386,457,0.9518599562363238
25,359,385,0.9454545454545454
26,355,399,0.9423558897243107
27,311,326,0.9386503067484663
28,297,310,0.9354838709677419
29,294,304,0.9375
30,223,224,0.9375
31,85,79,0.8607594936708861
32,66,71,0.7746478873239436
33,50,63,0.6825396825396826
34,49,64,0.671875
35,136,136,0.9044117647058824
36,27,45,0.4888888888888889
37,24,44,0.45454545454545453
38,24,46,0.45652173913043476
39,24,46,0.45652173913043476
40,25,47,0.46808510638297873
41,28,50,0.5
42,28,50,0.5
43,28,50,0.5
44,28,50,0.5
45,29,51,0.5098039215686274
46,30,52,0.5192307692307693
47,30,52,0.5192307692307693
48,29,51,0.5098039215686274
49,25,45,0.4666666666666667
50,26,48,0.4791666666666667
51,23,41,0.43902439024390244
52,24,44,0.45454545454545453
