,SHD,predicted edges,FDR
0,49,59,0.6949152542372882
1,180,297,0.9090909090909091
2,179,283,0.911660777385159
3,176,274,0.9087591240875912
4,173,260,0.9038461538461539
5,171,254,0.9015748031496063
6,170,247,0.902834008097166
7,166,235,0.9063829787234042
8,164,223,0.905829596412556
9,159,208,0.9038461538461539
10,161,212,0.9009433962264151
11,148,180,0.9055555555555556
12,139,161,0.9006211180124224
13,165,245,0.889795918367347
14,155,213,0.8873239436619719
15,148,187,0.8770053475935828
16,135,157,0.8789808917197452
17,131,141,0.8936170212765957
18,167,235,0.8978723404255319
19,164,222,0.8963963963963963
20,157,199,0.8944723618090452
21,149,176,0.9034090909090909
22,173,278,0.8992805755395683
23,170,257,0.9027237354085603
24,168,238,0.9033613445378151
25,165,220,0.9
26,153,198,0.898989898989899
27,146,177,0.8870056497175142
28,130,140,0.8928571428571429
29,163,203,0.896551724137931
30,154,182,0.9010989010989011
31,148,162,0.9074074074074074
32,162,225,0.8933333333333333
33,154,197,0.8934010152284264
34,133,155,0.8709677419354839
35,132,145,0.8827586206896552
36,164,237,0.8987341772151899
37,155,203,0.9064039408866995
38,139,172,0.8953488372093024
39,133,142,0.9154929577464789
40,132,150,0.9066666666666666
41,169,210,0.9095238095238095
42,164,190,0.9052631578947369
43,147,166,0.8975903614457831
44,105,110,0.8909090909090909
45,185,307,0.9022801302931596
46,181,291,0.8969072164948454
47,178,274,0.8905109489051095
48,177,266,0.8947368421052632
49,174,254,0.8937007874015748
