,SHD,predicted edges,FDR
0,23,27,0.6666666666666666
1,21,27,0.6296296296296297
2,22,25,0.64
3,22,20,0.65
4,24,18,0.7222222222222222
5,21,15,0.6666666666666666
6,18,14,0.5714285714285714
7,18,16,0.5625
8,18,16,0.5625
9,17,15,0.5333333333333333
10,18,16,0.5625
11,18,14,0.5714285714285714
12,18,14,0.5714285714285714
13,16,14,0.5
14,17,13,0.5384615384615384
15,16,12,0.5
16,16,12,0.5
17,15,13,0.46153846153846156
18,14,12,0.4166666666666667
19,15,13,0.46153846153846156
20,15,13,0.46153846153846156
21,17,15,0.5333333333333333
22,16,14,0.5
