,SHD,predicted edges,FDR
0,430,722,0.9418282548476454
1,429,709,0.9421720733427362
2,424,690,0.9420289855072463
3,416,672,0.9449404761904762
4,414,647,0.9474497681607419
5,410,633,0.9478672985781991
6,408,611,0.9492635024549918
7,408,587,0.9505962521294719
8,402,568,0.948943661971831
9,401,555,0.9477477477477477
10,395,530,0.9452830188679245
11,389,506,0.9466403162055336
12,384,487,0.944558521560575
13,374,462,0.9437229437229437
14,370,446,0.9439461883408071
15,365,420,0.9428571428571428
16,350,383,0.9451697127937336
17,335,348,0.9482758620689655
18,316,322,0.9472049689440993
19,442,900,0.9422222222222222
20,442,900,0.9422222222222222
21,442,900,0.9422222222222222
22,442,900,0.9422222222222222
23,442,900,0.9422222222222222
24,442,900,0.9422222222222222
