,SHD,predicted edges,FDR
0,15,12,0.5
1,16,4,1.0
2,16,4,1.0
3,16,3,1.0
4,16,3,1.0
5,15,2,1.0
6,15,2,1.0
7,16,3,1.0
8,16,3,1.0
9,15,2,1.0
10,16,3,1.0
11,15,2,1.0
12,15,2,1.0
13,15,2,1.0
14,17,4,1.0
15,16,2,1.0
16,16,3,1.0
17,16,3,1.0
18,16,2,1.0
19,17,4,1.0
20,15,1,1.0
21,11,8,0.375
22,11,8,0.375
23,9,8,0.25
24,9,8,0.25
25,9,8,0.25
26,9,8,0.25
27,9,8,0.25
28,9,8,0.25
29,10,9,0.3333333333333333
30,10,9,0.3333333333333333
31,10,9,0.3333333333333333
32,10,9,0.3333333333333333
33,10,9,0.3333333333333333
34,10,9,0.3333333333333333
35,10,9,0.3333333333333333
36,10,9,0.3333333333333333
37,10,9,0.3333333333333333
38,10,9,0.3333333333333333
39,10,9,0.3333333333333333
