,SHD,predicted edges,FDR
0,26,19,0.5789473684210527
1,24,17,0.5294117647058824
2,22,17,0.47058823529411764
3,20,14,0.35714285714285715
4,20,14,0.35714285714285715
5,20,14,0.35714285714285715
6,20,14,0.35714285714285715
7,20,14,0.35714285714285715
8,22,16,0.4375
9,20,14,0.35714285714285715
10,20,14,0.35714285714285715
11,20,14,0.35714285714285715
12,21,13,0.38461538461538464
13,22,14,0.42857142857142855
14,22,14,0.42857142857142855
15,22,14,0.42857142857142855
16,21,15,0.4
17,21,15,0.4
18,21,15,0.4
19,21,15,0.4
20,21,15,0.4
21,21,15,0.4
22,21,15,0.4
23,21,15,0.4
24,22,14,0.42857142857142855
