,SHD,predicted edges,FDR
0,49,54,0.7222222222222222
1,208,400,0.93
2,208,400,0.93
3,208,400,0.93
4,208,400,0.93
5,208,400,0.93
6,208,400,0.93
7,208,400,0.93
8,208,400,0.93
9,208,400,0.93
10,208,400,0.93
11,208,400,0.93
12,208,400,0.93
13,208,400,0.93
14,208,400,0.93
15,208,400,0.93
16,208,400,0.93
17,208,400,0.93
18,208,400,0.93
19,208,400,0.93
20,208,400,0.93
21,208,400,0.93
22,208,400,0.93
23,208,400,0.93
24,208,400,0.93
25,208,400,0.93
26,208,400,0.93
27,208,400,0.93
28,208,400,0.93
29,208,400,0.93
30,208,400,0.93
31,208,400,0.93
32,208,400,0.93
33,208,400,0.93
34,208,400,0.93
35,208,400,0.93
36,208,400,0.93
37,208,400,0.93
38,208,400,0.93
39,208,400,0.93
40,208,400,0.93
41,208,400,0.93
42,208,400,0.93
43,208,400,0.93
44,208,400,0.93
45,208,400,0.93
46,208,400,0.93
47,208,400,0.93
48,208,400,0.93
49,208,400,0.93
