,SHD,predicted edges,FDR
0,462,900,0.9544444444444444
1,462,900,0.9544444444444444
2,462,900,0.9544444444444444
3,462,900,0.9544444444444444
4,462,900,0.9544444444444444
5,462,900,0.9544444444444444
6,462,900,0.9544444444444444
7,462,900,0.9544444444444444
8,462,900,0.9544444444444444
9,462,900,0.9544444444444444
10,462,900,0.9544444444444444
11,462,900,0.9544444444444444
12,462,900,0.9544444444444444
13,462,900,0.9544444444444444
14,462,900,0.9544444444444444
15,462,900,0.9544444444444444
16,462,900,0.9544444444444444
17,462,900,0.9544444444444444
18,462,900,0.9544444444444444
19,462,900,0.9544444444444444
20,462,900,0.9544444444444444
21,462,900,0.9544444444444444
22,462,900,0.9544444444444444
23,462,900,0.9544444444444444
24,462,900,0.9544444444444444
25,462,900,0.9544444444444444
26,462,900,0.9544444444444444
27,462,900,0.9544444444444444
28,462,900,0.9544444444444444
29,462,900,0.9544444444444444
30,462,900,0.9544444444444444
31,462,900,0.9544444444444444
32,462,900,0.9544444444444444
33,462,900,0.9544444444444444
34,462,900,0.9544444444444444
35,462,900,0.9544444444444444
36,462,900,0.9544444444444444
37,462,900,0.9544444444444444
38,462,900,0.9544444444444444
39,462,900,0.9544444444444444
40,462,900,0.9544444444444444
41,462,900,0.9544444444444444
42,462,900,0.9544444444444444
43,462,900,0.9544444444444444
44,462,900,0.9544444444444444
45,462,900,0.9544444444444444
46,462,900,0.9544444444444444
47,462,900,0.9544444444444444
48,462,900,0.9544444444444444
49,462,900,0.9544444444444444
