,SHD,predicted edges,FDR
0,36,44,0.6590909090909091
1,40,50,0.68
2,32,39,0.6153846153846154
3,28,34,0.5588235294117647
4,33,41,0.6097560975609756
5,34,44,0.6136363636363636
6,33,43,0.6046511627906976
7,32,40,0.6
8,35,39,0.6410256410256411
9,35,39,0.6410256410256411
10,34,38,0.631578947368421
11,34,38,0.631578947368421
12,35,37,0.6486486486486487
13,35,37,0.6486486486486487
14,38,40,0.675
15,38,38,0.6842105263157895
16,37,37,0.6756756756756757
17,36,36,0.6666666666666666
18,35,37,0.6486486486486487
19,36,38,0.6578947368421053
20,34,34,0.6470588235294118
21,34,32,0.65625
22,31,29,0.6206896551724138
23,33,31,0.6451612903225806
24,32,28,0.6428571428571429
25,31,27,0.6296296296296297
