,SHD,predicted edges,FDR
0,53,29,0.7931034482758621
1,50,26,0.7307692307692307
2,45,23,0.6521739130434783
3,43,21,0.6190476190476191
4,40,20,0.55
5,38,18,0.5
6,37,19,0.47368421052631576
7,35,17,0.4117647058823529
8,33,13,0.3076923076923077
9,34,12,0.3333333333333333
10,35,11,0.36363636363636365
11,35,11,0.36363636363636365
12,34,10,0.3
13,32,12,0.25
14,32,14,0.2857142857142857
15,32,14,0.2857142857142857
16,32,14,0.2857142857142857
17,30,12,0.16666666666666666
18,31,11,0.18181818181818182
19,31,11,0.18181818181818182
20,31,11,0.18181818181818182
21,31,11,0.18181818181818182
22,30,10,0.1
23,31,11,0.18181818181818182
24,32,8,0.125
