,SHD,predicted edges,FDR
0,47,65,0.8461538461538461
1,42,55,0.8181818181818182
2,36,39,0.8461538461538461
3,31,36,0.7777777777777778
4,25,17,0.8823529411764706
5,26,18,0.9444444444444444
6,29,19,1.0
7,37,60,0.7833333333333333
8,30,35,0.7714285714285715
9,30,35,0.7714285714285715
10,26,17,0.8823529411764706
11,19,19,0.631578947368421
12,36,30,0.9666666666666667
13,32,25,0.96
14,15,5,0.6
15,15,16,0.5
16,16,16,0.625
17,21,14,0.7142857142857143
18,20,14,0.7142857142857143
19,19,15,0.6666666666666666
20,20,18,0.6666666666666666
21,20,18,0.6666666666666666
22,20,18,0.6666666666666666
23,20,18,0.6666666666666666
24,20,18,0.6666666666666666
25,17,17,0.5882352941176471
26,17,17,0.5882352941176471
27,12,18,0.4444444444444444
