,SHD,predicted edges,FDR
0,18,23,0.5217391304347826
1,209,400,0.955
2,209,400,0.955
3,209,400,0.955
4,209,400,0.955
5,209,400,0.955
6,209,400,0.955
7,209,400,0.955
8,209,400,0.955
9,209,400,0.955
10,209,400,0.955
11,209,400,0.955
12,209,400,0.955
13,209,400,0.955
14,209,400,0.955
15,209,400,0.955
16,209,400,0.955
17,209,400,0.955
18,209,400,0.955
19,209,400,0.955
20,209,400,0.955
21,209,400,0.955
22,209,400,0.955
23,209,400,0.955
24,209,400,0.955
25,209,400,0.955
26,209,400,0.955
27,209,400,0.955
28,209,400,0.955
29,209,400,0.955
30,209,400,0.955
31,209,400,0.955
32,209,400,0.955
33,209,400,0.955
34,209,400,0.955
35,209,400,0.955
36,209,400,0.955
37,209,400,0.955
38,209,400,0.955
39,209,400,0.955
40,209,400,0.955
41,209,400,0.955
42,209,400,0.955
43,209,400,0.955
44,209,400,0.955
45,209,400,0.955
46,209,400,0.955
47,209,400,0.955
48,209,400,0.955
49,209,400,0.955
