,SHD,predicted edges,FDR
0,17,29,0.41379310344827586
1,22,31,0.4838709677419355
2,24,33,0.5151515151515151
3,23,32,0.5
4,22,33,0.48484848484848486
5,20,31,0.45161290322580644
6,17,28,0.39285714285714285
7,9,20,0.15
8,8,17,0.058823529411764705
9,11,18,0.16666666666666666
10,11,16,0.125
11,11,16,0.125
12,11,16,0.125
13,12,15,0.13333333333333333
14,11,16,0.125
15,12,15,0.13333333333333333
16,12,15,0.13333333333333333
17,11,16,0.125
18,13,16,0.1875
19,11,16,0.125
20,13,16,0.1875
21,12,15,0.13333333333333333
22,14,17,0.23529411764705882
23,12,15,0.13333333333333333
