,SHD,predicted edges,FDR
0,328,361,0.9224376731301939
1,315,332,0.9216867469879518
2,269,269,0.9330855018587361
3,142,132,0.9015151515151515
4,108,92,0.8804347826086957
5,108,95,0.8736842105263158
6,102,89,0.8651685393258427
7,99,90,0.8444444444444444
8,99,94,0.8297872340425532
9,102,97,0.8350515463917526
10,99,92,0.8369565217391305
11,97,92,0.8260869565217391
12,98,91,0.8351648351648352
13,98,91,0.8351648351648352
14,100,93,0.8387096774193549
15,99,92,0.8369565217391305
16,99,92,0.8369565217391305
17,99,92,0.8369565217391305
18,98,91,0.8351648351648352
19,98,91,0.8351648351648352
20,99,92,0.8369565217391305
21,96,89,0.8314606741573034
22,97,88,0.8409090909090909
23,99,88,0.8522727272727273
24,96,87,0.8390804597701149
25,97,88,0.8409090909090909
26,97,86,0.8488372093023255
27,98,87,0.8505747126436781
28,100,89,0.8539325842696629
29,95,86,0.8372093023255814
30,98,87,0.8505747126436781
31,99,86,0.8604651162790697
32,101,88,0.8636363636363636
33,100,89,0.8539325842696629
34,100,87,0.8620689655172413
35,99,88,0.8522727272727273
36,94,85,0.8352941176470589
37,99,86,0.8604651162790697
38,96,85,0.8470588235294118
39,97,86,0.8488372093023255
40,99,86,0.8604651162790697
41,97,84,0.8571428571428571
42,98,85,0.8588235294117647
43,98,87,0.8505747126436781
44,97,84,0.8571428571428571
45,97,86,0.8488372093023255
46,98,87,0.8505747126436781
47,99,86,0.8604651162790697
48,98,85,0.8588235294117647
49,98,85,0.8588235294117647
