,SHD,predicted edges,FDR
0,43,100,0.72
1,43,100,0.72
2,43,100,0.72
3,43,100,0.72
4,43,100,0.72
5,43,100,0.72
6,43,100,0.72
7,43,100,0.72
8,43,100,0.72
9,43,100,0.72
10,43,100,0.72
11,43,100,0.72
12,43,100,0.72
13,43,100,0.72
14,43,100,0.72
15,43,100,0.72
16,43,100,0.72
17,43,100,0.72
18,43,100,0.72
19,43,100,0.72
20,43,100,0.72
21,43,100,0.72
22,43,100,0.72
23,43,100,0.72
24,43,100,0.72
25,43,100,0.72
26,43,100,0.72
27,43,100,0.72
28,43,100,0.72
29,43,100,0.72
30,43,100,0.72
31,43,100,0.72
32,43,100,0.72
33,43,100,0.72
34,43,100,0.72
35,43,100,0.72
36,43,100,0.72
37,43,100,0.72
38,43,100,0.72
39,43,100,0.72
40,43,100,0.72
41,43,100,0.72
42,43,100,0.72
43,43,100,0.72
44,43,100,0.72
45,43,100,0.72
46,43,100,0.72
47,43,100,0.72
48,43,100,0.72
49,43,100,0.72
