,SHD,predicted edges,FDR
0,191,174,0.9137931034482759
1,790,831,0.9554753309265944
2,756,781,0.9551856594110115
3,601,606,0.9554455445544554
4,320,307,0.9413680781758957
5,108,107,0.7850467289719626
6,57,78,0.5641025641025641
7,34,59,0.3898305084745763
8,39,67,0.44776119402985076
9,41,69,0.463768115942029
10,40,70,0.45714285714285713
11,41,71,0.4647887323943662
12,41,71,0.4647887323943662
13,40,70,0.45714285714285713
14,38,70,0.44285714285714284
15,37,66,0.42424242424242425
16,38,70,0.44285714285714284
17,38,65,0.4307692307692308
