,SHD,predicted edges,FDR
0,342,376,0.9521276595744681
1,309,313,0.9552715654952076
2,218,219,0.9634703196347032
3,206,200,0.97
4,200,194,0.9690721649484536
5,199,193,0.9689119170984456
6,198,190,0.968421052631579
7,196,187,0.9679144385026738
8,195,186,0.967741935483871
9,195,185,0.9675675675675676
10,195,185,0.9675675675675676
11,195,185,0.9675675675675676
12,195,185,0.9675675675675676
13,195,185,0.9675675675675676
14,195,185,0.9675675675675676
15,194,184,0.967391304347826
16,195,185,0.9675675675675676
17,195,185,0.9675675675675676
18,195,185,0.9675675675675676
19,195,185,0.9675675675675676
20,196,186,0.967741935483871
21,195,185,0.9675675675675676
22,187,177,0.9661016949152542
23,187,177,0.9661016949152542
24,179,168,0.9642857142857143
25,179,168,0.9642857142857143
