,SHD,predicted edges,FDR
0,16,22,0.7272727272727273
1,10,14,0.5714285714285714
2,5,8,0.25
3,3,8,0.125
4,4,9,0.2222222222222222
5,3,8,0.125
6,3,8,0.125
7,3,8,0.125
8,3,8,0.125
9,5,8,0.25
10,5,8,0.25
11,6,7,0.2857142857142857
12,6,7,0.2857142857142857
13,6,7,0.2857142857142857
14,6,7,0.2857142857142857
15,6,7,0.2857142857142857
16,6,7,0.2857142857142857
17,6,7,0.2857142857142857
18,6,7,0.2857142857142857
19,6,7,0.2857142857142857
20,6,7,0.2857142857142857
21,5,8,0.25
22,5,8,0.25
