,SHD,predicted edges,FDR
0,14,11,0.0
1,14,11,0.0
2,12,13,0.0
3,13,12,0.0
4,14,13,0.07692307692307693
5,14,13,0.07692307692307693
6,15,14,0.14285714285714285
7,15,14,0.14285714285714285
8,15,14,0.14285714285714285
9,15,16,0.1875
10,16,17,0.23529411764705882
11,17,16,0.25
12,17,16,0.25
13,16,17,0.23529411764705882
14,17,16,0.25
15,16,17,0.23529411764705882
16,16,17,0.23529411764705882
17,16,17,0.23529411764705882
18,16,17,0.23529411764705882
19,16,17,0.23529411764705882
20,16,17,0.23529411764705882
21,17,16,0.25
