,SHD,predicted edges,FDR
0,375,454,0.9449339207048458
1,356,408,0.9411764705882353
2,334,364,0.9395604395604396
3,314,325,0.9415384615384615
4,197,190,0.9368421052631579
5,51,51,0.6274509803921569
6,47,75,0.56
7,51,75,0.5866666666666667
8,68,87,0.6781609195402298
9,59,84,0.6309523809523809
10,55,83,0.6144578313253012
11,54,82,0.6097560975609756
12,54,82,0.6097560975609756
13,54,82,0.6097560975609756
14,54,82,0.6097560975609756
15,55,83,0.6144578313253012
16,55,83,0.6144578313253012
17,56,84,0.6190476190476191
18,56,84,0.6190476190476191
19,48,75,0.5733333333333334
20,51,78,0.5897435897435898
21,48,73,0.5753424657534246
22,47,74,0.5675675675675675
23,46,69,0.5652173913043478
24,47,70,0.5714285714285714
25,41,64,0.53125
26,42,65,0.5384615384615384
