,SHD,predicted edges,FDR
0,57,78,0.6538461538461539
1,277,271,0.9520295202952029
2,203,192,0.9479166666666666
3,392,555,0.9459459459459459
4,379,505,0.9445544554455445
5,367,455,0.9538461538461539
6,352,412,0.9490291262135923
7,333,365,0.947945205479452
8,318,327,0.9480122324159022
9,273,278,0.9388489208633094
10,148,142,0.9084507042253521
11,200,194,0.9381443298969072
12,64,76,0.6973684210526315
13,110,87,0.9310344827586207
14,66,67,0.746268656716418
15,40,51,0.5686274509803921
16,44,58,0.603448275862069
17,40,59,0.576271186440678
18,36,57,0.543859649122807
19,34,55,0.5272727272727272
20,35,56,0.5357142857142857
21,34,55,0.5272727272727272
22,35,56,0.5357142857142857
23,34,55,0.5272727272727272
24,33,54,0.5185185185185185
25,34,55,0.5272727272727272
26,33,54,0.5185185185185185
27,34,55,0.5272727272727272
28,33,54,0.5185185185185185
29,34,55,0.5272727272727272
