,SHD,predicted edges,FDR
0,34,40,0.475
1,34,36,0.4444444444444444
2,30,35,0.4
3,34,39,0.46153846153846156
4,35,38,0.47368421052631576
5,36,37,0.4864864864864865
6,42,45,0.5555555555555556
7,43,46,0.5652173913043478
8,44,45,0.5777777777777777
9,47,48,0.6041666666666666
10,47,48,0.6041666666666666
11,49,50,0.62
12,51,53,0.6226415094339622
13,50,54,0.6111111111111112
14,52,54,0.6296296296296297
15,52,54,0.6296296296296297
16,54,54,0.6481481481481481
17,54,54,0.6481481481481481
18,52,50,0.64
19,52,50,0.64
20,53,49,0.6530612244897959
21,51,43,0.6511627906976745
22,52,46,0.6521739130434783
23,50,42,0.6428571428571429
24,50,42,0.6428571428571429
25,50,42,0.6428571428571429
