,SHD,predicted edges,FDR
0,51,52,0.6538461538461539
1,53,52,0.6730769230769231
2,45,50,0.62
3,49,50,0.66
4,54,55,0.6909090909090909
5,54,53,0.6981132075471698
6,59,56,0.7321428571428571
7,60,59,0.7288135593220338
8,60,61,0.7213114754098361
9,62,63,0.7301587301587301
10,67,68,0.75
11,72,67,0.7910447761194029
12,75,70,0.8
13,75,70,0.8
14,76,72,0.8055555555555556
15,76,72,0.8055555555555556
16,76,72,0.8055555555555556
17,73,69,0.7971014492753623
18,74,72,0.7916666666666666
19,71,69,0.782608695652174
20,69,65,0.7846153846153846
21,73,69,0.7971014492753623
22,69,65,0.7846153846153846
23,65,57,0.7894736842105263
24,65,57,0.7894736842105263
25,63,55,0.7818181818181819
26,65,57,0.7894736842105263
