,SHD,predicted edges,FDR
0,81,61,0.8852459016393442
1,95,80,0.875
2,95,76,0.9078947368421053
3,86,66,0.8939393939393939
4,92,63,0.9682539682539683
5,84,57,0.9473684210526315
6,75,45,0.9555555555555556
7,74,41,0.975609756097561
8,75,42,0.9761904761904762
9,74,40,0.975
10,71,37,0.972972972972973
11,66,31,0.967741935483871
12,58,24,0.9583333333333334
13,56,25,0.88
14,57,24,0.9166666666666666
15,58,25,0.92
16,55,22,0.9090909090909091
17,58,22,0.9545454545454546
18,56,20,0.95
19,55,20,0.95
20,52,17,0.9411764705882353
21,52,17,0.9411764705882353
22,51,15,0.9333333333333333
23,52,19,0.8947368421052632
24,52,16,0.9375
25,50,11,1.0
